"Latitude","Longitude","NRNAME","Protocol","WetlandType","Site","Year","HFbin","Abies balsamea","Abies bifolia","Achillea alpina","Achillea millefolium","Acorus americanus","Actaea rubra","Adoxa moschatellina","Agoseris glauca","Agrimonia striata","Agropyron cristatum","Agrostis scabra","Agrostis stolonifera","Alisma gramineum","Alisma triviale","Allium cernuum","Allium textile","Alnus incana","Alnus viridis","Alopecurus aequalis","Alopecurus pratensis","Amaranthus retroflexus","Amelanchier alnifolia","Andromeda polifolia","Androsace septentrionalis","Anemone canadensis","Anemone multifida","Anemone parviflora","Anemone patens","Anemone richardsonii","Antennaria microphylla","Antennaria neglecta","Antennaria parvifolia","Anthoxanthum hirtum","Apocynum androsaemifolium","Aquilegia brevistyla","Arabidopsis lyrata","Arabis holboellii","Aralia nudicaulis","Arctagrostis latifolia","Arctium minus","Arctostaphylos uva-ursi","Arctous rubra","Arnica chamissonis","Arnica cordifolia","Arnica fulgens","Artemisia absinthium","Artemisia biennis","Artemisia campestris","Artemisia cana","Artemisia frigida","Artemisia ludoviciana","Asclepias speciosa","Astragalus agrestis","Astragalus alpinus","Astragalus americanus","Astragalus canadensis","Astragalus cicer","Astragalus crassicarpus","Astragalus flexuosus","Astragalus laxmannii","Astragalus pectinatus","Athyrium filix-femina","Atriplex gardneri","Avena fatua","Avenula hookeri","Axyris amaranthoides","Beckmannia syzigachne","Betula neoalaskana","Betula occidentalis","Betula papyrifera","Betula X sargentii","Bidens cernua","Bidens frondosa","Bistorta vivipara","Bolboschoenus maritimus","Botrychium virginianum","Bouteloua gracilis","Brassica napus","Brassica rapa","Bromus ciliatus","Bromus inermis","Bromus pumpellianus","Bromus tectorum","Calamagrostis canadensis","Calamagrostis montanensis","Calamagrostis stricta","Calla palustris","Callitriche hermaphroditica","Callitriche palustris","Caltha natans","Caltha palustris","Campanula rotundifolia","Canadanthus modestus","Capsella bursa-pastoris","Cardamine pensylvanica","Carex aquatilis","Carex arcta","Carex atherodes","Carex athrostachya","Carex aurea","Carex bebbii","Carex brunnescens","Carex buxbaumii","Carex canescens","Carex capillaris","Carex capitata","Carex chordorrhiza","Carex crawfordii","Carex deflexa","Carex deweyana","Carex diandra","Carex disperma","Carex duriuscula","Carex foenea","Carex gynocrates","Carex heleonastes","Carex inops","Carex interior","Carex lacustris","Carex lasiocarpa","Carex leptalea","Carex limosa","Carex livida","Carex loliacea","Carex magellanica","Carex media","Carex microptera","Carex obtusata","Carex oligosperma","Carex pauciflora","Carex pellita","Carex praegracilis","Carex prairea","Carex praticola","Carex pseudocyperus","Carex rostrata","Carex sartwellii","Carex scirpoidea","Carex siccata","Carex stipata","Carex sychnocephala","Carex tenera","Carex tenuiflora","Carex trisperma","Carex utriculata","Carex vaginata","Carex viridula","Carum carvi","Cassiope tetragona","Castilleja miniata","Castilleja occidentalis","Castilleja raupii","Cerastium arvense","Cerastium fontanum","Cerastium nutans","Ceratophyllum demersum","Chamaedaphne calyculata","Chamaerhodos erecta","Chamerion angustifolium","Chenopodium album","Chenopodium capitatum","Chenopodium fremontii","Chenopodium glaucum","Chenopodium pratericola","Chenopodium rubrum","Chrysosplenium tetrandrum","Cicuta bulbifera","Cicuta maculata","Cicuta virosa","Cinna latifolia","Circaea alpina","Cirsium arvense","Cirsium flodmanii","Cirsium undulatum","Cirsium vulgare","Collomia linearis","Comandra umbellata","Comarum palustre","Convolvulus arvensis","Conyza canadensis","Coptis trifolia","Corallorhiza trifida","Cornus canadensis","Cornus sericea","Corydalis aurea","Corydalis sempervirens","Corylus cornuta","Crepis tectorum","Cryptogramma acrostichoides","Dactylis glomerata","Dactylorhiza viridis","Dasiphora fruticosa","Delphinium glaucum","Deschampsia cespitosa","Descurainia sophia","Diphasiastrum complanatum","Distichlis spicata","Dracocephalum parviflorum","Drosera anglica","Drosera linearis","Drosera rotundifolia","Dryopteris carthusiana","Dryopteris expansa","Elaeagnus angustifolia","Elaeagnus commutata","Eleocharis acicularis","Eleocharis erythropoda","Eleocharis palustris","Elodea canadensis","Elymus albicans","Elymus lanceolatus","Elymus repens","Elymus trachycaulus","Empetrum nigrum","Epilobium ciliatum","Epilobium leptophyllum","Epilobium palustre","Equisetum arvense","Equisetum fluviatile","Equisetum hyemale","Equisetum palustre","Equisetum pratense","Equisetum scirpoides","Equisetum sylvaticum","Equisetum variegatum","Erigeron acris","Erigeron caespitosus","Erigeron glabellus","Erigeron lonchophyllus","Erigeron philadelphicus","Eriophorum angustifolium","Eriophorum brachyantherum","Eriophorum chamissonis","Eriophorum gracile","Eriophorum scheuchzeri","Eriophorum vaginatum","Eriophorum viridicarinatum","Erodium cicutarium","Erucastrum gallicum","Erysimum asperum","Erysimum cheiranthoides","Erysimum inconspicuum","Escobaria vivipara","Euphorbia serpyllifolia","Eurybia conspicua","Euthamia graminifolia","Fagopyrum esculentum","Fagopyrum tataricum","Fallopia convolvulus","Festuca hallii","Festuca idahoensis","Festuca rubra","Festuca saximontana","Fragaria vesca","Fragaria virginiana","Gaillardia aristata","Galearis rotundifolia","Galeopsis tetrahit","Galium aparine","Galium boreale","Galium labradoricum","Galium trifidum","Galium triflorum","Gaultheria hispidula","Gentianella amarella","Geocaulon lividum","Geranium bicknellii","Geranium viscosissimum","Geum aleppicum","Geum macrophyllum","Geum rivale","Geum triflorum","Glyceria borealis","Glyceria grandis","Glyceria pulchella","Glyceria striata","Glycyrrhiza lepidota","Gnaphalium palustre","Gnaphalium uliginosum","Goodyera repens","Grindelia squarrosa","Gutierrezia sarothrae","Gymnocarpium dryopteris","Halenia deflexa","Hedysarum alpinum","Helianthus annuus","Heracleum sphondylium","Hesperostipa comata","Hesperostipa curtiseta","Heterotheca villosa","Heuchera richardsonii","Hieracium umbellatum","Hippuris vulgaris","Hordeum jubatum","Hordeum vulgare","Hymenoxys richardsonii","Hypericum majus","Impatiens capensis","Isoetes echinospora","Iva axillaris","Juncus alpinoarticulatus","Juncus arcticus","Juncus brevicaudatus","Juncus bufonius","Juncus confusus","Juncus longistylis","Juncus nodosus","Juncus tenuis","Juncus vaseyi","Juniperus communis","Juniperus horizontalis","Kalmia microphylla","Kalmia polifolia","Kochia scoparia","Koeleria macrantha","Krascheninnikovia lanata","Lactuca serriola","Lamium amplexicaule","Lappula occidentalis","Lappula squarrosa","Larix laricina","Lathyrus ochroleucus","Lathyrus venosus","Lemna trisulca","Lemna turionifera","Lepidium densiflorum","Leymus innovatus","Liatris punctata","Lilium philadelphicum","Limosella aquatica","Linaria vulgaris","Linnaea borealis","Linum lewisii","Listera cordata","Lonicera dioica","Lonicera involucrata","Lonicera villosa","Lotus corniculatus","Lupinus sericeus","Luzula multiflora","Luzula parviflora","Lycopodium annotinum","Lycopodium dendroideum","Lycopodium lagopus","Lycopus americanus","Lycopus asper","Lycopus uniflorus","Lygodesmia juncea","Lysimachia maritima","Lysimachia thyrsiflora","Maianthemum canadense","Maianthemum stellatum","Maianthemum trifolium","Malaxis monophyllos","Malva neglecta","Matricaria discoidea","Medicago lupulina","Medicago sativa","Melampyrum lineare","Melilotus albus","Melilotus officinalis","Mentha arvensis","Menyanthes trifoliata","Mertensia paniculata","Mitella nuda","Moehringia lateriflora","Moneses uniflora","Monolepis nuttalliana","Muhlenbergia glomerata","Mulgedium pulchellum","Myrica gale","Myriophyllum sibiricum","Myriophyllum verticillatum","Najas flexilis","Nassella viridula","Nuphar variegata","Nymphaea leibergii","Nymphaea tetragona","Oenothera biennis","Oenothera suffrutescens","Opuntia fragilis","Opuntia polyacantha","Orobanche fasciculata","Orthilia secunda","Oryzopsis asperifolia","Osmorhiza depauperata","Oxytropis campestris","Oxytropis deflexa","Packera cana","Packera paupercula","Parnassia palustris","Pascopyrum smithii","Pedicularis bracteosa","Pedicularis groenlandica","Pedicularis labradorica","Pedicularis parviflora","Peritoma serrulata","Persicaria amphibia","Persicaria lapathifolia","Persicaria maculosa","Petasites frigidus","Phacelia franklinii","Phalaris arundinacea","Phleum pratense","Phlox hoodii","Phragmites australis","Picea glauca","Picea mariana","Pinus banksiana","Pinus contorta","Pinus X","Piptatherum pungens","Pisum sativum","Plagiobothrys scouleri","Plantago major","Plantago patagonica","Platanthera huronensis","Platanthera obtusata","Platanthera orbiculata","Poa compressa","Poa interior","Poa palustris","Poa pratensis","Poa secunda","Polemonium acutiflorum","Polygonum aviculare","Polygonum erectum","Populus balsamifera","Populus deltoides","Populus tremuloides","Potamogeton alpinus","Potamogeton amplifolius","Potamogeton foliosus","Potamogeton friesii","Potamogeton gramineus","Potamogeton natans","Potamogeton obtusifolius","Potamogeton praelongus","Potamogeton pusillus","Potamogeton richardsonii","Potamogeton robbinsii","Potamogeton strictifolius","Potamogeton zosteriformis","Potentilla anserina","Potentilla argentea","Potentilla glaucophylla","Potentilla gracilis","Potentilla hippiana","Potentilla norvegica","Potentilla pensylvanica","Potentilla rivalis","Primula incana","Prosartes trachycarpa","Prunus pensylvanica","Prunus virginiana","Psathyrostachys juncea","Puccinellia distans","Puccinellia nuttalliana","Pyrola asarifolia","Pyrola chlorantha","Pyrola elliptica","Pyrola minor","Ranunculus abortivus","Ranunculus acris","Ranunculus aquatilis","Ranunculus cymbalaria","Ranunculus flammula","Ranunculus gmelinii","Ranunculus hyperboreus","Ranunculus lapponicus","Ranunculus macounii","Ranunculus pensylvanicus","Ranunculus sceleratus","Ratibida columnifera","Rhamnus alnifolia","Rhinanthus minor","Rhododendron groenlandicum","Rhododendron tomentosum","Ribes americanum","Ribes glandulosum","Ribes hirtellum","Ribes hudsonianum","Ribes lacustre","Ribes oxyacanthoides","Ribes triste","Rorippa palustris","Rosa acicularis","Rosa arkansana","Rosa woodsii","Rubus arcticus","Rubus chamaemorus","Rubus idaeus","Rubus pedatus","Rubus pubescens","Rumex britannica","Rumex crispus","Rumex fueginus","Rumex occidentalis","Rumex pseudonatronatus","Rumex stenophyllus","Rumex triangulivalvis","Sagittaria cuneata","Sagittaria latifolia","Salicornia rubra","Salix amygdaloides","Salix arbusculoides","Salix athabascensis","Salix bebbiana","Salix brachycarpa","Salix candida","Salix discolor","Salix exigua","Salix famelica","Salix glauca","Salix interior","Salix lasiandra","Salix maccalliana","Salix myrtillifolia","Salix pedicellaris","Salix petiolaris","Salix planifolia","Salix pseudomonticola","Salix pseudomyrsinites","Salix pyrifolia","Salix scouleriana","Salix serissima","Sanicula marilandica","Sarracenia purpurea","Saxifraga tricuspidata","Schedonorus pratensis","Scheuchzeria palustris","Schizachne purpurascens","Schoenoplectus acutus","Schoenoplectus pungens","Schoenoplectus tabernaemontani","Scirpus cyperinus","Scirpus microcarpus","Scolochloa festucacea","Scutellaria galericulata","Selaginella densa","Senecio eremophilus","Senecio vulgaris","Setaria viridis","Shepherdia argentea","Shepherdia canadensis","Sibbaldiopsis tridentata","Silene latifolia","Silene noctiflora","Sisyrinchium montanum","Sium suave","Solidago altissima","Solidago canadensis","Solidago gigantea","Solidago lepida","Solidago missouriensis","Solidago multiradiata","Solidago rigida","Solidago simplex","Sonchus arvensis","Sonchus asper","Sonchus oleraceus","Sorbus scopulina","Sparganium angustifolium","Sparganium emersum","Sparganium eurycarpum","Spergularia salina","Sphaeralcea coccinea","Sphenopholis intermedia","Spiranthes romanzoffiana","Spirodela polyrhiza","Stachys palustris","Stellaria calycantha","Stellaria crassifolia","Stellaria longifolia","Stellaria longipes","Stellaria media","Streptopus amplexifolius","Stuckenia filiformis","Stuckenia pectinata","Stuckenia vaginata","Suaeda calceoliformis","Symphoricarpos albus","Symphoricarpos occidentalis","Symphyotrichum boreale","Symphyotrichum ciliatum","Symphyotrichum ciliolatum","Symphyotrichum ericoides","Symphyotrichum falcatum","Symphyotrichum laeve","Symphyotrichum lanceolatum","Symphyotrichum puniceum","Tanacetum vulgare","Taraxacum officinale","Tephroseris palustris","Thalictrum sparsiflorum","Thalictrum venulosum","Thermopsis rhombifolia","Thlaspi arvense","Tofieldia pusilla","Toxicoscordion venenosum","Tragopogon dubius","Trichophorum alpinum","Trientalis borealis","Trientalis europaea","Trifolium hybridum","Trifolium pratense","Trifolium repens","Triglochin maritima","Triglochin palustris","Tripleurospermum inodorum","Typha latifolia","Urtica dioica","Utricularia intermedia","Utricularia minor","Utricularia vulgaris","Vaccinium cespitosum","Vaccinium membranaceum","Vaccinium myrtilloides","Vaccinium oxycoccos","Vaccinium uliginosum","Vaccinium vitis-idaea","Verbena bracteata","Veronica alpina","Veronica americana","Veronica peregrina","Viburnum edule","Vicia americana","Viola adunca","Viola canadensis","Viola nephrophylla","Viola palustris","Viola renifolia","Xanthisma spinulosum","Zigadenus elegans","Zizania aquatica"
57.668869,-111.269035,"Boreal","Terrestrial","Poor Fen","329",2015,"Low",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57.668617,-110.962219,"Boreal","Terrestrial","Poor Fen","330",2015,"Low",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.633213,-110.613266,"Boreal","Terrestrial","Poor Fen","331",2015,"Low",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.497894,-111.375656,"Boreal","Terrestrial","Poor Fen","358",2015,"Low",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.454884,-111.054222,"Boreal","Terrestrial","Poor Fen","359",2015,"Low",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
